overall_qual,exter_qual,gr_liv_area,1st_flr_sf,kitchen_qual,year_built,garage_area,year_remod/add,full_bath,bsmtfin_sf_1,mas_vnr_area,fireplaces,heating_qc,lot_area,wood_deck_sf,open_porch_sf,bsmtfin_sf_2,bsmt_unf_sf,2nd_flr_sf,lot_frontage,overall_cond,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,half_bath,bedroom_abvgr,kitchen_abvgr,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,lot_shape,utilities,land_slope,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,electrical,functional,garage_finish,garage_qual,garage_cond,paved_drive,build_remodel,lot_size_class,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_Y,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,age_class_Old2,age_class_Old3,age_class_Old4,ms_subclass_150,ms_subclass_160,ms_subclass_180,ms_subclass_190,ms_subclass_20,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,saleprice
-1.5136806603414337,-0.6876997708431014,0.6820219856718462,0.2894405570553743,0.7781270639007172,-1.5031888096149264,-1.1463272882371776,0.9053376466831238,0.8136120355869825,-0.5725390800079851,-0.58700280016087,0.6905955025018408,0.8744534522599102,-0.43434413435816926,-0.7337927327729614,-0.08435807572173326,-0.29165779436587996,0.4288775229450974,0.4980677953018429,1.7019459001494253,0.41674466206130406,-0.09621811480065944,-0.8119259938012011,-0.2556119017066488,-0.7378305689693243,1.4790707701880412,-0.1941341334657226,-0.3641908769170921,-0.10586191643477315,-0.2855136422160881,-0.05432340502079363,-0.10217622563867806,1.7475793114743026,-0.5895425366582819,-1.0902099590241536,0.030529706287996734,0.20374113618964654,-1.5273410929210807,0.0,3.311597114360355,-0.6105677122134504,1.093431487112089,-0.3270488979441791,0.28483477286206194,0.22194476911538757,0.0,-4.279565082049988,0.10356205583035387,0.2942505473880933,2.9411989522565256,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,188000
1.4137277603088823,1.0753289520212426,0.7845142198881642,1.9737838189068995,0.7781270639007172,1.0237807007965571,1.488215573969236,0.8578202644289631,0.8136120355869825,2.0112628374885992,3.4809560676669187,0.6905955025018408,0.8744534522599102,1.3638343535710018,1.4445337949274457,0.5106523039656294,-0.29165779436587996,-0.06923836629494468,-0.7712701781517466,0.9024578310093028,-0.511328416008398,-0.09621811480065944,1.1180773010770413,-0.2556119017066488,-0.7378305689693243,0.22179557283822451,-0.1941341334657226,-0.3641908769170921,-0.10586191643477315,-0.2855136422160881,-0.05432340502079363,-0.10217622563867806,-0.44218136856880025,-1.3507888448482914,0.7109659818251532,0.030529706287996734,0.20374113618964654,0.32134414979429077,0.0,-0.032873743559481146,2.3326427309501394,1.093431487112089,-0.3270488979441791,0.28483477286206194,0.22194476911538757,0.0,0.13473550685216146,0.10356205583035387,0.2942505473880933,-0.5283973740291487,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,312500
0.6818756551463033,1.0753289520212426,-0.5820489029960756,-1.5722019955173638,0.7781270639007172,1.0939742983079872,0.08213932728603775,1.0003724111914452,0.8136120355869825,-1.0226207043460998,-0.58700280016087,-0.9196832747431027,0.8744534522599102,-1.710524174556943,-0.7337927327729614,1.9825200852975269,-0.29165779436587996,0.10220617232720934,0.6794017915094985,-0.8564159210989671,-0.511328416008398,-0.09621811480065944,-0.8119259938012011,-0.2556119017066488,1.2652965234712712,-1.0354796245115923,-0.1941341334657226,-0.3641908769170921,-0.10586191643477315,-0.2855136422160881,-0.05432340502079363,-0.10217622563867806,-0.07722125522828309,1.694196387911747,0.7109659818251532,0.030529706287996734,0.20374113618964654,0.32134414979429077,0.0,-0.032873743559481146,-0.6105677122134504,-1.3259859403005343,-0.3270488979441791,0.28483477286206194,0.22194476911538757,0.0,0.13473550685216146,0.10356205583035387,0.2942505473880933,-0.48086865723071476,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151000
-0.7818285551788547,-0.6876997708431014,-0.20624404420290962,-1.0846289460340277,-0.7693210991857917,-0.06422006063060944,-0.11520470733616552,-0.6152185854500176,-1.0410012483630613,0.09901128011555112,1.8408583653998418,-0.9196832747431027,0.8744534522599102,-2.058523139710541,1.202497514071845,-0.14699074726777145,-0.29165779436587996,-0.6067401630562924,0.6794017915094985,-1.0482930576925966,-0.511328416008398,-0.09621811480065944,1.1180773010770413,-0.2556119017066488,1.2652965234712712,-1.0354796245115923,-0.1941341334657226,-0.3641908769170921,-0.10586191643477315,-0.2855136422160881,-0.05432340502079363,-0.10217622563867806,0.6526989714527512,-0.5895425366582819,0.7109659818251532,0.030529706287996734,0.20374113618964654,0.32134414979429077,0.0,-0.032873743559481146,-0.6105677122134504,0.6095480016295642,-0.3270488979441791,0.28483477286206194,-1.2677053652597674,0.0,0.13473550685216146,0.10356205583035387,0.2942505473880933,-0.5283973740291487,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122500
-0.04997645001627571,1.0753289520212426,0.5476432785882294,-0.8777797735259457,0.7781270639007172,1.0588774995522723,0.38802258095045283,0.9053376466831238,0.8136120355869825,-0.8321099638855222,-0.58700280016087,-0.9196832747431027,0.8744534522599102,0.19988535839403032,0.4199135393054024,0.32275428932751493,3.164856319165977,-0.8245210634682177,1.3104440983121401,0.3588059439940193,-0.511328416008398,-0.09621811480065944,1.1180773010770413,-0.2556119017066488,1.2652965234712712,0.22179557283822451,-0.1941341334657226,-0.3641908769170921,-0.10586191643477315,-0.2855136422160881,-0.05432340502079363,-0.10217622563867806,0.28773885811223404,0.1717037715317277,0.7109659818251532,0.030529706287996734,0.20374113618964654,0.32134414979429077,0.0,-0.032873743559481146,0.3705024355077462,1.093431487112089,4.00298890839896,0.28483477286206194,0.22194476911538757,0.0,0.13473550685216146,0.10356205583035387,0.2942505473880933,-0.5283973740291487,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,188000
0.6818756551463033,1.0753289520212426,0.8050126667314278,-0.5527310738703882,0.7781270639007172,1.1290710970637023,0.8616482640437406,1.0478897934456057,0.8136120355869825,-1.0226207043460998,-0.58700280016087,-0.9196832747431027,0.8744534522599102,0.4408925656398662,0.4279814153339224,0.13485627468940037,-0.29165779436587996,0.9015084132007652,1.3176974581604464,1.0943349676029321,-0.511328416008398,-0.09621811480065944,-0.8119259938012011,-0.2556119017066488,1.2652965234712712,0.22179557283822451,-0.1941341334657226,-0.3641908769170921,-0.10586191643477315,-0.2855136422160881,-0.05432340502079363,-0.10217622563867806,-0.44218136856880025,-1.3507888448482914,-1.0902099590241536,0.030529706287996734,0.20374113618964654,0.32134414979429077,0.0,-0.032873743559481146,2.3326427309501394,-1.3259859403005343,-0.3270488979441791,0.28483477286206194,0.22194476911538757,0.0,0.13473550685216146,0.10356205583035387,0.2942505473880933,-0.48086865723071476,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,209700
-0.04997645001627571,1.0753289520212426,0.5112015953113163,-0.7270753764129145,0.7781270639007172,0.7079095119951216,0.05253772209270726,0.47768120639567774,0.8136120355869825,0.410972617619747,0.18784650799680394,-0.9196832747431027,0.8744534522599102,-0.2495903255999198,0.4279814153339224,0.7924993259228013,-0.29165779436587996,-0.629908343951178,1.1484523950333012,-0.21682546578686898,-0.511328416008398,-0.09621811480065944,-0.8119259938012011,3.664554759662378,1.2652965234712712,0.22179557283822451,-0.1941341334657226,-0.3641908769170921,-0.10586191643477315,-0.2855136422160881,-0.05432340502079363,-0.10217622563867806,1.3826191981337854,0.1717037715317277,-1.0902099590241536,0.030529706287996734,0.20374113618964654,0.32134414979429077,0.0,-0.032873743559481146,-0.6105677122134504,1.093431487112089,-0.3270488979441791,0.28483477286206194,0.22194476911538757,0.0,0.13473550685216146,0.10356205583035387,0.2942505473880933,-0.48086865723071476,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,163000
-0.04997645001627571,-0.6876997708431014,1.4381869136677923,-0.46112644033109473,0.7781270639007172,-0.23970405440918469,-0.09547030387394519,1.0954071756997663,0.8136120355869825,0.3300055529240015,0.42675837801208677,-0.9196832747431027,-0.16255177670843748,0.777585700705273,0.3392347790202021,1.9198874137514887,-0.29165779436587996,-0.6762447057409494,1.9148907523376588,-1.8158016040671143,2.272890818200708,-0.09621811480065944,-0.8119259938012011,-0.2556119017066488,1.2652965234712712,2.736345967537858,-0.1941341334657226,-0.3641908769170921,-0.10586191643477315,-0.2855136422160881,-0.05432340502079363,-0.10217622563867806,0.28773885811223404,-0.5895425366582819,-1.0902099590241536,0.030529706287996734,0.20374113618964654,0.32134414979429077,0.0,-3.3773446014793174,2.3326427309501394,-0.8421024548180097,-0.3270488979441791,0.28483477286206194,0.22194476911538757,0.0,0.13473550685216146,0.10356205583035387,0.2942505473880933,1.4202800147066408,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,187500
1.4137277603088823,1.0753289520212426,0.1308415261085362,1.1257022116237632,0.7781270639007172,0.9184903045294119,0.2844169627737961,0.7627854999206417,0.8136120355869825,1.944584078327397,1.0918373675140902,0.6905955025018408,0.8744534522599102,1.755126375403772,0.35537053107724215,-0.17830708304079054,-0.29165779436587996,-0.7874519740364007,-0.7712701781517466,1.0623554448373274,-0.511328416008398,-0.09621811480065944,1.1180773010770413,-0.2556119017066488,-0.7378305689693243,-1.0354796245115923,-0.1941341334657226,-0.3641908769170921,-0.10586191643477315,-0.2855136422160881,-0.05432340502079363,-0.10217622563867806,-0.07722125522828309,0.9329500797217373,0.7109659818251532,0.030529706287996734,0.20374113618964654,0.32134414979429077,0.0,-0.032873743559481146,2.3326427309501394,1.093431487112089,-0.3270488979441791,0.28483477286206194,0.22194476911538757,0.0,0.13473550685216146,0.10356205583035387,0.2942505473880933,-0.48086865723071476,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220000
-0.7818285551788547,-0.6876997708431014,-0.7938661870431327,-0.07402298892311268,0.7781270639007172,-0.20460725565346963,-0.7664400215894362,0.43016382414151705,-1.0410012483630613,0.10615543288282278,-0.58700280016087,-0.9196832747431027,-1.1995570056767852,-0.36816366554924407,-0.02381964226319909,0.2914379535544958,-0.05499556677270777,-0.2754351762594272,-0.7712701781517466,0.4227649895252291,0.41674466206130406,-0.09621811480065944,1.1180773010770413,-0.2556119017066488,-0.7378305689693243,0.22179557283822451,-0.1941341334657226,-0.3641908769170921,-0.10586191643477315,-0.2855136422160881,-0.05432340502079363,-0.10217622563867806,-1.1721015952498346,-0.5895425366582819,0.7109659818251532,0.030529706287996734,0.20374113618964654,0.32134414979429077,0.0,-0.032873743559481146,-0.6105677122134504,0.6095480016295642,2.920479456813175,0.28483477286206194,0.22194476911538757,0.0,0.13473550685216146,0.10356205583035387,0.2942505473880933,0.7073492627301325,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,127000
-0.7818285551788547,-0.6876997708431014,-1.4315956443891114,-0.9014196789554408,-0.7693210991857917,-0.6257688407220502,-0.35201754888280945,1.0954071756997663,-1.0410012483630613,-1.0226207043460998,-0.58700280016087,0.6905955025018408,0.8744534522599102,-0.6025528259141874,-0.7337927327729614,-0.7106847911821151,-0.29165779436587996,-1.2878846813659313,-0.7712701781517466,0.10296976186918008,1.3448177401310062,-0.09621811480065944,-0.8119259938012011,-0.2556119017066488,-0.7378305689693243,-1.0354796245115923,-0.1941341334657226,-0.3641908769170921,-0.10586191643477315,-0.2855136422160881,-0.05432340502079363,-0.10217622563867806,-0.8071414819093173,1.694196387911747,0.7109659818251532,0.030529706287996734,0.20374113618964654,0.32134414979429077,0.0,-0.032873743559481146,-0.6105677122134504,1.093431487112089,-0.3270488979441791,0.28483477286206194,-4.247005634010078,0.0,0.13473550685216146,0.10356205583035387,0.2942505473880933,1.9430958994894139,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107500
-0.04997645001627571,-0.6876997708431014,0.06479097516913128,-1.152593674143826,-0.7693210991857917,-2.0647375897063673,-2.2859890881804015,0.8103028821748024,0.8136120355869825,-1.0226207043460998,-0.58700280016087,0.6905955025018408,0.8744534522599102,-0.8507295839476569,-0.7337927327729614,3.845842063792163,-0.29165779436587996,0.431194341034586,1.0227274909959931,-0.6965183072709425,0.41674466206130406,-0.09621811480065944,-0.8119259938012011,-0.2556119017066488,-0.7378305689693243,0.22179557283822451,-0.1941341334657226,1.9230687627991998,-0.10586191643477315,-0.2855136422160881,-0.05432340502079363,-0.10217622563867806,-0.07722125522828309,0.1717037715317277,0.7109659818251532,0.030529706287996734,0.20374113618964654,0.32134414979429077,0.0,-0.032873743559481146,-0.6105677122134504,-1.3259859403005343,-0.3270488979441791,0.28483477286206194,0.22194476911538757,0.0,0.13473550685216146,0.10356205583035387,0.2942505473880933,3.6066009874346,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,128000
-0.7818285551788547,-0.6876997708431014,-1.5750847722919565,-1.0875839342127147,-0.7693210991857917,-1.6786728033935017,0.2005457480593597,0.9528550289372844,-1.0410012483630613,-1.0226207043460998,-0.58700280016087,-0.9196832747431027,-0.16255177670843748,-1.1452326701473738,-0.7337927327729614,-0.7106847911821151,-0.29165779436587996,0.28755161948629476,-0.7712701781517466,-0.8564159210989671,-0.511328416008398,-0.09621811480065944,-0.8119259938012011,-0.2556119017066488,-0.7378305689693243,-1.0354796245115923,-0.1941341334657226,-0.3641908769170921,-0.10586191643477315,-0.2855136422160881,-0.05432340502079363,-0.10217622563867806,-0.07722125522828309,0.1717037715317277,-4.692561840722767,0.030529706287996734,0.20374113618964654,0.32134414979429077,0.0,-0.032873743559481146,-0.6105677122134504,-1.3259859403005343,-0.3270488979441791,-7.056306773036149,0.22194476911538757,0.0,0.13473550685216146,0.10356205583035387,-3.628413646413181,3.226371253047129,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73000
2.1455798654714613,1.0753289520212426,0.7662933782497077,1.9501439134774043,2.325575226987226,1.0588774995522723,2.02597806831474,0.9528550289372844,0.8136120355869825,2.709008424425465,3.0418747930442365,0.6905955025018408,0.8744534522599102,0.6785907494452558,0.928189729102164,0.05656543525685265,-0.29165779436587996,-0.7666006112310035,-0.7712701781517466,0.48672403505643896,-0.511328416008398,-0.09621811480065944,1.1180773010770413,-0.2556119017066488,-0.7378305689693243,-1.0354796245115923,-0.1941341334657226,-0.3641908769170921,-0.10586191643477315,-0.2855136422160881,-0.05432340502079363,-0.10217622563867806,0.6526989714527512,-1.3507888448482914,-1.0902099590241536,0.030529706287996734,0.20374113618964654,0.32134414979429077,0.0,-0.032873743559481146,2.3326427309501394,1.093431487112089,-0.3270488979441791,0.28483477286206194,0.22194476911538757,0.0,0.13473550685216146,0.10356205583035387,0.2942505473880933,-0.48086865723071476,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,374000
1.4137277603088823,1.0753289520212426,2.7182010387693634,1.131612187981137,0.7781270639007172,0.9886839020408421,1.3944771575236894,0.8578202644289631,0.8136120355869825,1.5373673705929123,6.580353300297615,0.6905955025018408,0.8744534522599102,2.0722411217798715,-0.7337927327729614,0.22880528200845765,-0.29165779436587996,-0.35189017321254995,1.9704998445080066,2.341536355461524,-0.511328416008398,-0.09621811480065944,1.1180773010770413,-0.2556119017066488,1.2652965234712712,1.4790707701880412,-0.1941341334657226,-0.3641908769170921,-0.10586191643477315,-0.2855136422160881,-0.05432340502079363,-0.10217622563867806,-1.9020218219308689,0.1717037715317277,0.7109659818251532,0.030529706287996734,0.20374113618964654,0.32134414979429077,0.0,-0.032873743559481146,0.3705024355077462,1.093431487112089,-0.3270488979441791,0.28483477286206194,0.22194476911538757,0.0,0.13473550685216146,0.10356205583035387,0.2942505473880933,-0.48086865723071476,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,421250
